2022/08/29;19:21:33;17,4;Cociendo;1661793693945
2022/08/29;19:22:04;17,5;Cociendo;1661793724040
2022/08/29;19:22:10;17,4;Cociendo;1661793730087
2022/08/29;19:22:40;17,4;Cociendo;1661793760171
2022/08/29;19:23:10;17,4;Cociendo;1661793790262
2022/08/29;19:23:40;17,5;Cociendo;1661793820356
2022/08/29;19:24:10;17,4;Cociendo;1661793850449
2022/08/29;19:24:40;17,4;Cociendo;1661793880533
2022/08/29;19:25:10;17,4;Cociendo;1661793910626
2022/08/29;19:25:40;17,4;Cociendo;1661793940709
2022/08/29;19:26:10;17,5;Cociendo;1661793970801
2022/08/29;19:26:40;17,4;Cociendo;1661794000890
2022/08/29;19:26:44;17,4;Cociendo;1661794004732
2022/08/29;19:27:14;17,4;Cociendo;1661794034818
2022/08/29;19:27:44;17,4;Cociendo;1661794064909
2022/08/29;19:28:14;17,4;Cociendo;1661794094993
2022/08/29;19:28:45;17,4;Cociendo;1661794125086
2022/08/29;19:29:15;17,4;Cociendo;1661794155179
2022/08/29;19:29:45;17,4;Cociendo;1661794185273
2022/08/29;19:30:15;17,4;Cociendo;1661794215367
2022/08/29;19:30:45;17,4;Cociendo;1661794245459
2022/08/29;19:31:15;17,5;Cociendo;1661794275552
2022/08/29;19:31:45;17,4;Cociendo;1661794305643
2022/08/29;19:32:15;17,4;Cociendo;1661794335726
2022/08/29;19:32:45;17,4;Cociendo;1661794365812
2022/08/29;19:33:15;17,4;Cociendo;1661794395906
2022/08/29;19:33:45;17,4;Cociendo;1661794425989
2022/08/29;19:34:16;17,4;Cociendo;1661794456082
2022/08/29;19:34:46;17,4;Cociendo;1661794486174
2022/08/29;19:35:16;17,4;Cociendo;1661794516267
2022/08/29;19:35:46;17,4;Cociendo;1661794546359
2022/08/29;19:36:16;17,4;Cociendo;1661794576500
2022/08/29;19:36:46;17,4;Cociendo;1661794606593
2022/08/29;19:37:16;17,4;Cociendo;1661794636687
2022/08/29;19:37:46;17,4;Cociendo;1661794666780
2022/08/29;19:38:16;17,4;Cociendo;1661794696874
2022/08/29;19:38:46;17,4;Cociendo;1661794726967
2022/08/29;19:39:17;17,4;Cociendo;1661794757060
2022/08/29;19:39:47;17,4;Cociendo;1661794787153
2022/08/29;19:40:17;17,4;Cociendo;1661794817246
2022/08/29;19:40:47;17,4;Cociendo;1661794847340
2022/08/29;19:41:17;17,4;Cociendo;1661794877433
2022/08/29;19:41:47;17,4;Cociendo;1661794907531
2022/08/29;19:42:17;17,4;Cociendo;1661794937625
2022/08/29;19:42:47;17,4;Cociendo;1661794967719
2022/08/29;19:43:17;17,4;Cociendo;1661794997810
2022/08/29;19:43:47;17,4;Cociendo;1661795027903
2022/08/29;19:44:17;17,4;Cociendo;1661795057995
2022/08/29;19:44:48;17,4;Cociendo;1661795088087
2022/08/29;19:45:18;17,4;Cociendo;1661795118177
2022/08/29;19:45:48;17,4;Cociendo;1661795148261
2022/08/29;19:46:18;17,4;Cociendo;1661795178353
2022/08/29;19:46:48;17,4;Cociendo;1661795208438
2022/08/29;19:47:18;17,4;Cociendo;1661795238522
2022/08/29;19:47:48;17,4;Cociendo;1661795268611
2022/08/29;19:48:18;17,4;Cociendo;1661795298704
2022/08/29;19:48:48;17,4;Cociendo;1661795328798
2022/08/29;19:49:18;17,4;Cociendo;1661795358892
2022/08/29;19:49:48;17,4;Cociendo;1661795388976
2022/08/29;19:50:19;17,4;Cociendo;1661795419069
2022/08/29;19:50:49;17,4;Cociendo;1661795449164
2022/08/29;19:56:43;17,4;Cociendo;1661795803194
2022/08/29;19:57:13;17,4;Cociendo;1661795833288
2022/08/29;19:57:43;17,4;Cociendo;1661795863416
2022/08/29;19:58:13;17,4;Cociendo;1661795893509
2022/08/29;19:58:43;17,4;Cociendo;1661795923599
2022/08/29;19:59:13;17,4;Cociendo;1661795953685
2022/08/29;19:59:43;17,4;Cociendo;1661795983769
2022/08/29;20:00:13;17,4;Cociendo;1661796013863
2022/08/29;20:00:43;17,4;Cociendo;1661796043965
2022/08/29;20:01:14;17,4;Cociendo;1661796074059
2022/08/29;20:01:44;17,4;Cociendo;1661796104149
2022/08/29;20:02:14;17,4;Cociendo;1661796134260
2022/08/29;20:02:44;17,4;Cociendo;1661796164344
2022/08/29;20:03:14;17,4;Cociendo;1661796194428
2022/08/29;20:03:44;17,4;Cociendo;1661796224591
2022/08/29;20:04:14;17,4;Cociendo;1661796254684
2022/08/29;20:04:44;17,4;Cociendo;1661796284772
2022/08/29;20:05:14;17,4;Cociendo;1661796314865
2022/08/29;20:05:44;17,4;Cociendo;1661796344959
2022/08/29;20:06:15;17,4;Cociendo;1661796375049
2022/08/29;20:06:45;17,4;Cociendo;1661796405138
2022/08/29;20:07:15;17,4;Cociendo;1661796435221
2022/08/29;20:07:45;17,4;Cociendo;1661796465304
2022/08/29;20:08:15;17,4;Cociendo;1661796495390
2022/08/29;20:08:45;17,4;Cociendo;1661796525484
2022/08/29;20:09:15;17,4;Cociendo;1661796555578
2022/08/29;20:09:45;17,4;Cociendo;1661796585663
2022/08/29;20:10:15;17,4;Cociendo;1661796615757
2022/08/29;20:10:45;17,4;Cociendo;1661796645850
2022/08/29;20:11:15;17,4;Cociendo;1661796675935
2022/08/29;20:11:46;17,4;Cociendo;1661796706029
2022/08/29;20:12:16;17,4;Cociendo;1661796736126
2022/08/29;20:12:46;17,4;Cociendo;1661796766209
2022/08/29;20:13:16;17,4;Cociendo;1661796796301
2022/08/29;20:13:46;17,4;Cociendo;1661796826394
2022/08/29;20:14:16;17,4;Cociendo;1661796856477
2022/08/29;20:14:46;17,3;Cociendo;1661796886619
2022/08/29;20:15:16;17,4;Cociendo;1661796916712
2022/08/29;20:15:46;17,3;Cociendo;1661796946805
2022/08/29;20:16:16;17,4;Cociendo;1661796976889
2022/08/29;20:16:46;17,4;Cociendo;1661797006975
2022/08/29;20:17:17;17,3;Cociendo;1661797037058
2022/08/29;20:17:47;17,3;Cociendo;1661797067150
2022/08/29;20:18:17;17,4;Cociendo;1661797097243
2022/08/29;20:18:47;17,3;Cociendo;1661797127341
2022/08/29;20:19:17;17,3;Cociendo;1661797157424
2022/08/29;20:19:47;17,3;Cociendo;1661797187516
2022/08/29;20:20:17;17,3;Cociendo;1661797217681
2022/08/29;20:20:47;17,4;Cociendo;1661797247772
2022/08/29;20:21:17;17,3;Cociendo;1661797277863
2022/08/29;20:21:47;17,4;Cociendo;1661797307956
2022/08/29;20:22:18;17,3;Cociendo;1661797338049
2022/08/29;20:22:48;17,3;Cociendo;1661797368142
2022/08/29;20:22:49;17,3;Esperando;1661797369301
2022/08/29;20:22:59;17,3;Esperando;1661797379135
2022/08/29;20:23:00;17,3;Cociendo;1661797380340
2022/08/29;20:23:18;17,3;Cociendo;1661797398235
2022/08/29;20:23:48;17,4;Cociendo;1661797428329
2022/08/29;20:24:18;17,3;Cociendo;1661797458424
2022/08/29;20:24:48;17,3;Cociendo;1661797488507
2022/08/29;20:25:18;17,3;Cociendo;1661797518596
2022/08/29;20:25:48;17,3;Cociendo;1661797548680
2022/08/29;20:26:18;17,3;Cociendo;1661797578774
2022/08/29;20:26:48;17,3;Cociendo;1661797608870
2022/08/29;20:27:18;17,3;Cociendo;1661797638953
2022/08/29;20:27:49;17,3;Cociendo;1661797669045
2022/08/29;20:28:19;17,3;Cociendo;1661797699138
2022/08/29;20:28:49;17,3;Cociendo;1661797729230
2022/08/29;20:29:19;17,3;Cociendo;1661797759314
2022/08/29;20:29:49;17,3;Cociendo;1661797789406
2022/08/29;20:30:19;17,3;Cociendo;1661797819499
2022/08/29;20:30:49;17,3;Cociendo;1661797849615
2022/08/29;20:31:15;17,3;Esperando;1661797875814
2022/08/29;20:31:19;17,3;Esperando;1661797879699
2022/08/29;20:31:49;17,3;Esperando;1661797909791
2022/08/29;20:32:19;17,3;Esperando;1661797939883
2022/08/29;20:32:49;17,3;Esperando;1661797969968
2022/08/29;20:33:20;17,3;Esperando;1661798000087
2022/08/29;20:33:29;17,3;Esperando;1661798009036
2022/08/29;20:33:31;17,3;Esperando;1661798011352
2022/08/29;20:33:31;17,3;Cociendo;1661798011868
2022/08/29;20:33:50;17,3;Cociendo;1661798030180
2022/08/29;20:34:09;17,3;Esperando;1661798049022
2022/08/29;20:34:11;17,3;Cociendo;1661798051621
2022/08/29;20:34:16;17,3;Esperando;1661798056291
2022/08/29;20:34:19;17,3;Cociendo;1661798059280
2022/08/29;20:34:20;17,3;Cociendo;1661798060270
2022/08/29;20:34:22;17,3;Esperando;1661798062856
2022/08/29;20:34:24;17,3;Cociendo;1661798064986
2022/08/29;20:34:50;17,3;Cociendo;1661798090363
2022/08/29;20:35:20;17,3;Cociendo;1661798120455
2022/08/29;20:35:50;17,3;Cociendo;1661798150549
2022/08/29;20:36:20;17,3;Cociendo;1661798180643
2022/08/29;20:36:50;17,3;Cociendo;1661798210739
2022/08/29;20:37:20;17,3;Cociendo;1661798240833
2022/08/29;20:37:50;17,3;Cociendo;1661798270918
2022/08/29;20:38:21;17,3;Cociendo;1661798301007
2022/08/29;20:38:51;17,3;Cociendo;1661798331100
2022/08/29;20:39:21;17,3;Cociendo;1661798361183
2022/08/29;20:39:51;17,3;Cociendo;1661798391276
2022/08/29;20:40:21;17,3;Cociendo;1661798421368
2022/08/29;20:40:51;17,3;Cociendo;1661798451461
2022/08/29;20:41:21;17,3;Cociendo;1661798481545
2022/08/29;20:41:51;17,3;Cociendo;1661798511633
2022/08/29;20:42:21;17,3;Cociendo;1661798541726
2022/08/29;20:42:51;17,3;Cociendo;1661798571817
2022/08/29;20:43:21;17,3;Cociendo;1661798601910
2022/08/29;20:43:52;17,3;Cociendo;1661798632002
2022/08/29;20:44:22;17,3;Cociendo;1661798662095
2022/08/29;20:44:52;17,3;Cociendo;1661798692179
2022/08/29;20:45:22;17,2;Cociendo;1661798722274
2022/08/29;21:04:38;17,2;Cociendo;1661799878735
2022/08/29;21:05:08;17,2;Cociendo;1661799908827
2022/08/29;21:05:38;17,2;Cociendo;1661799938919
2022/08/29;21:06:09;17,2;Cociendo;1661799969003
2022/08/29;21:06:39;17,2;Cociendo;1661799999087
2022/08/29;21:07:09;17,2;Cociendo;1661800029169
2022/08/29;21:07:39;17,2;Cociendo;1661800059261
2022/08/29;21:08:09;17,2;Cociendo;1661800089353
2022/08/29;21:08:39;17,2;Cociendo;1661800119445
2022/08/29;21:09:09;17,2;Cociendo;1661800149539
2022/08/29;21:09:39;17,2;Cociendo;1661800179669
2022/08/29;21:10:09;17,2;Cociendo;1661800209761
2022/08/29;21:10:39;17,2;Cociendo;1661800239853
2022/08/29;21:11:09;17,2;Cociendo;1661800269949
2022/08/29;21:11:40;17,2;Cociendo;1661800300032
2022/08/29;21:12:10;17,2;Cociendo;1661800330115
2022/08/29;21:12:40;17,2;Cociendo;1661800360208
2022/08/29;21:13:10;17,2;Cociendo;1661800390301
2022/08/29;21:13:40;17,2;Cociendo;1661800420394
2022/08/29;21:14:10;17,2;Cociendo;1661800450486
2022/08/29;21:14:40;17,2;Cociendo;1661800480628
2022/08/29;21:15:10;17,2;Cociendo;1661800510720
2022/08/29;21:15:40;17,2;Cociendo;1661800540811
2022/08/29;21:16:10;17,2;Cociendo;1661800570904
2022/08/29;21:16:40;17,2;Cociendo;1661800600996
2022/08/29;21:17:11;17,2;Cociendo;1661800631089
2022/08/29;21:17:41;17,2;Cociendo;1661800661182
2022/08/29;21:18:11;17,2;Cociendo;1661800691309
2022/08/29;21:18:41;17,2;Cociendo;1661800721402
2022/08/29;21:19:11;17,2;Cociendo;1661800751494
2022/08/29;21:19:41;17,2;Cociendo;1661800781587
2022/08/29;21:20:11;17,2;Cociendo;1661800811681
2022/08/29;21:20:41;17,2;Cociendo;1661800841772
2022/08/29;21:21:11;17,2;Cociendo;1661800871863
2022/08/29;21:21:42;17,2;Cociendo;1661800902001
2022/08/29;21:22:12;17,2;Cociendo;1661800932093
2022/08/29;21:22:42;17,2;Cociendo;1661800962183
2022/08/29;21:23:12;17,2;Cociendo;1661800992276
2022/08/29;21:23:42;17,2;Cociendo;1661801022369
2022/08/29;21:24:12;17,2;Cociendo;1661801052462
2022/08/29;21:24:42;17,2;Cociendo;1661801082555
2022/08/29;21:25:12;17,2;Cociendo;1661801112650
2022/08/29;21:25:42;17,2;Cociendo;1661801142738
2022/08/29;21:26:12;17,2;Cociendo;1661801172834
2022/08/29;21:26:33;17,2;Cociendo;1661801193401
2022/08/29;21:27:03;17,2;Cociendo;1661801223492
2022/08/29;21:27:33;17,2;Cociendo;1661801253576
2022/08/29;21:28:03;17,2;Cociendo;1661801283669
2022/08/29;21:28:33;17,2;Cociendo;1661801313760
2022/08/29;21:29:03;17,2;Cociendo;1661801343854
2022/08/29;21:29:33;17,2;Cociendo;1661801373947
2022/08/29;21:30:04;17,2;Cociendo;1661801404038
2022/08/29;21:30:34;17,2;Cociendo;1661801434131
2022/08/29;21:31:04;17,2;Cociendo;1661801464223
2022/08/29;21:31:34;17,1;Cociendo;1661801494309
2022/08/29;21:32:04;17,2;Cociendo;1661801524401
2022/08/29;21:32:34;17,2;Cociendo;1661801554548
2022/08/29;21:33:04;17,2;Cociendo;1661801584642
2022/08/29;21:33:34;17,1;Cociendo;1661801614732
2022/08/29;21:33:45;17,2;Cociendo;1661801625747
2022/08/29;21:34:07;17,1;Cociendo;1661801647134
2022/08/29;21:34:37;17,1;Cociendo;1661801677227
2022/08/29;21:35:07;17,2;Cociendo;1661801707317
2022/08/29;21:35:37;17,1;Cociendo;1661801737410
2022/08/29;21:36:07;17,2;Cociendo;1661801767504
2022/08/29;21:36:37;17,2;Cociendo;1661801797597
2022/08/29;21:36:57;17,2;Cociendo;1661801817780
2022/08/29;21:37:27;17,2;Cociendo;1661801847872
2022/08/29;21:37:57;17,2;Cociendo;1661801877956
2022/08/29;21:38:28;17,1;Cociendo;1661801908049
2022/08/29;21:38:58;17,1;Cociendo;1661801938142
2022/08/29;21:39:21;17,1;Cociendo;1661801961950
2022/08/29;21:39:35;17,2;Cociendo;1661801975557
2022/08/29;21:40:05;17,2;Cociendo;1661802005641
2022/08/29;21:40:35;17,2;Cociendo;1661802035734
2022/08/29;21:41:05;17,2;Cociendo;1661802065817
2022/08/29;21:41:35;17,2;Cociendo;1661802095908
2022/08/29;21:42:06;17,1;Cociendo;1661802126001
2022/08/29;21:42:21;17,2;Cociendo;1661802141641
2022/08/29;21:42:51;17,1;Cociendo;1661802171734
2022/08/29;21:43:21;17,1;Cociendo;1661802201828
2022/08/29;21:43:35;17,1;Cociendo;1661802215100
2022/08/29;21:43:48;17,2;Cociendo;1661802228001
2022/08/29;21:44:01;17,2;Cociendo;1661802241435
2022/08/29;21:44:31;17,1;Cociendo;1661802271528
2022/08/29;21:45:01;17,2;Cociendo;1661802301611
2022/08/29;21:45:31;17,1;Cociendo;1661802331704
2022/08/29;21:46:01;17,1;Cociendo;1661802361798
2022/08/29;21:46:26;17,2;Cociendo;1661802386561
2022/08/29;21:46:56;17,1;Cociendo;1661802416654
2022/08/29;21:47:26;17,1;Cociendo;1661802446747
2022/08/29;21:47:56;17,1;Cociendo;1661802476839
2022/08/29;21:48:26;17,2;Cociendo;1661802506922
2022/08/29;21:48:57;17,2;Cociendo;1661802537015
2022/08/29;21:49:27;17,1;Cociendo;1661802567109
2022/08/29;21:49:46;17,1;Cociendo;1661802586832
2022/08/29;21:50:16;17,1;Cociendo;1661802616925
2022/08/29;21:50:47;17,1;Cociendo;1661802647016
2022/08/29;21:51:17;17,1;Cociendo;1661802677110
2022/08/29;21:51:47;17,1;Cociendo;1661802707203
2022/08/29;21:52:17;17,2;Cociendo;1661802737298
2022/08/29;21:52:20;17,1;Cociendo;1661802740349
2022/08/29;21:52:50;17,1;Cociendo;1661802770432
2022/08/29;21:53:17;17,1;Cociendo;1661802797965
2022/08/29;21:53:48;17,1;Cociendo;1661802828057
2022/08/29;21:54:01;17,1;Cociendo;1661802841440
2022/08/29;21:54:31;17,1;Cociendo;1661802871533
2022/08/29;21:54:43;17,1;Cociendo;1661802883744
2022/08/29;21:55:13;17,1;Cociendo;1661802913834
2022/08/29;21:55:20;17,2;Cociendo;1661802920411
2022/08/29;21:55:50;17,1;Cociendo;1661802950504
